kabupaten,tahun,bulan,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
Way Kanan,2023,12,17.470967741935485,26.731612903225805,31.050322580645158,23.504193548387097,81.16,206.95
Way Kanan,2024,1,17.06064516129032,25.65741935483871,29.044516129032257,23.04258064516129,87.83870967741936,248.66
Way Kanan,2024,2,17.435172413793104,25.901379310344826,29.28620689655172,23.371724137931032,88.6703448275862,274.72
Way Kanan,2024,3,17.908709677419353,26.04032258064516,29.64258064516129,23.04032258064516,87.62741935483871,318.97
Way Kanan,2024,4,17.108,26.504,29.872333333333334,23.81,88.62566666666666,266.38
Way Kanan,2024,5,16.18935483870968,26.419999999999998,29.86935483870968,23.766451612903225,89.68258064516128,211.73
Way Kanan,2024,6,15.278333333333334,25.66466666666667,29.082333333333334,22.947666666666667,88.657,122.73
Way Kanan,2024,7,17.884516129032257,25.01806451612903,29.073870967741936,21.81709677419355,87.08516129032257,47.97
Way Kanan,2024,8,17.57225806451613,25.65806451612903,30.414516129032258,21.919032258064515,82.99290322580644,29.93
Way Kanan,2024,9,18.127,26.783333333333335,32.05766666666667,22.617666666666665,75.714,83.96000000000001
Way Kanan,2024,10,20.683225806451613,27.523225806451613,33.16258064516129,23.057741935483868,72.10806451612903,84.47
Way Kanan,2024,11,17.272,26.395666666666667,30.60033333333333,23.270333333333333,82.13433333333333,252.60999999999999
Way Kanan,2024,12,16.273870967741935,25.615806451612904,29.438709677419357,22.533870967741933,85.0725806451613,260.83
